ayahKey,surahNumber,ayahNumber,surahNameSimple,scriptType,displayText,sourceName,sourceReference,sourceChecksum,reviewerDecision,reviewerNotes
75:13,75,13,Al-Qiyamah,INDOPAK,"يُنَبَّو͏ٔ͏ُا الْاِنْسَانُ يَوْمَىِٕذٍۭ بِمَا قَدَّمَ وَاَخَّرَ ۝١٣ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
75:13,75,13,Al-Qiyamah,UTHMANI,"يُنَبَّؤُا۟ ٱلْإِنسَـٰنُ يَوْمَئِذٍۭ بِمَا قَدَّمَ وَأَخَّرَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
78:21,78,21,An-Naba,INDOPAK,"اِنَّ جَهَنَّمَ كَانَتْ مِرْصَادًا ۝٢١ࣕۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
78:21,78,21,An-Naba,UTHMANI,"إِنَّ جَهَنَّمَ كَانَتْ مِرْصَادًا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
78:29,78,29,An-Naba,INDOPAK,"وَكُلَّ شَيْءٍ اَحْصَيْنٰهُ كِتٰبًا ۝٢٩ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
78:29,78,29,An-Naba,UTHMANI,"وَكُلَّ شَىْءٍ أَحْصَيْنَـٰهُ كِتَـٰبًا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
98:2,98,2,Al-Bayyinah,INDOPAK,"رَسُوْلٌ مِّنَ اللّٰهِ يَتْلُوْا صُحُفًا مُّطَهَّرَةً ۝٢ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
98:2,98,2,Al-Bayyinah,UTHMANI,"رَسُولٌ مِّنَ ٱللَّهِ يَتْلُوا۟ صُحُفًا مُّطَهَّرَةً","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
103:2,103,2,"Al-'Asr",INDOPAK,"اِنَّ الْاِنْسَانَ لَفِيْ خُسْرٍ ۝٢ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
103:2,103,2,"Al-'Asr",UTHMANI,"إِنَّ ٱلْإِنسَـٰنَ لَفِى خُسْرٍ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
