ayahKey,surahNumber,ayahNumber,surahNameSimple,scriptType,displayText,sourceName,sourceReference,sourceChecksum,reviewerDecision,reviewerNotes
77:1,77,1,Al-Mursalat,UTHMANI,"وَٱلْمُرْسَلَـٰتِ عُرْفًا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
78:1,78,1,An-Naba,INDOPAK,"عَمَّ يَتَسَا࢜ءَلُوْنَ ۝١ۚ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
78:1,78,1,An-Naba,UTHMANI,"عَمَّ يَتَسَآءَلُونَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
79:1,79,1,"An-Nazi'at",INDOPAK,"وَالنّٰزِعٰتِ غَرْقًا ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
79:1,79,1,"An-Nazi'at",UTHMANI,"وَٱلنَّـٰزِعَـٰتِ غَرْقًا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
80:1,80,1,"'Abasa",INDOPAK,"عَبَسَ وَتَوَلّٰٓي ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
80:1,80,1,"'Abasa",UTHMANI,"عَبَسَ وَتَوَلَّىٰٓ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
81:1,81,1,At-Takwir,INDOPAK,"اِذَا الشَّمْسُ كُوِّرَتْ ۝١ࣕۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
81:1,81,1,At-Takwir,UTHMANI,"إِذَا ٱلشَّمْسُ كُوِّرَتْ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
82:1,82,1,Al-Infitar,INDOPAK,"اِذَا السَّمَا࢜ءُ انْفَطَرَتْ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
82:1,82,1,Al-Infitar,UTHMANI,"إِذَا ٱلسَّمَآءُ ٱنفَطَرَتْ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
83:1,83,1,Al-Mutaffifin,INDOPAK,"وَيْلٌ لِّلْمُطَفِّفِيْنَ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
83:1,83,1,Al-Mutaffifin,UTHMANI,"وَيْلٌ لِّلْمُطَفِّفِينَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
84:1,84,1,Al-Inshiqaq,INDOPAK,"اِذَا السَّمَا࢜ءُ انْشَقَّتْ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
84:1,84,1,Al-Inshiqaq,UTHMANI,"إِذَا ٱلسَّمَآءُ ٱنشَقَّتْ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
85:1,85,1,Al-Buruj,INDOPAK,"وَالسَّمَا࢜ءِ ذَاتِ الْبُرُوْجِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
85:1,85,1,Al-Buruj,UTHMANI,"وَٱلسَّمَآءِ ذَاتِ ٱلْبُرُوجِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
86:1,86,1,At-Tariq,INDOPAK,"وَالسَّمَا࢜ءِ وَالطَّارِقِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
86:1,86,1,At-Tariq,UTHMANI,"وَٱلسَّمَآءِ وَٱلطَّارِقِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
87:1,87,1,"Al-A'la",INDOPAK,"سَبِّحِ اسْمَ رَبِّكَ الْاَعْلَي ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
87:1,87,1,"Al-A'la",UTHMANI,"سَبِّحِ ٱسْمَ رَبِّكَ ٱلْأَعْلَى","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
88:1,88,1,Al-Ghashiyah,INDOPAK,"هَلْ اَتٰىكَ حَدِيْثُ الْغَاشِيَةِ ۝١ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
88:1,88,1,Al-Ghashiyah,UTHMANI,"هَلْ أَتَىٰكَ حَدِيثُ ٱلْغَـٰشِيَةِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
89:1,89,1,Al-Fajr,INDOPAK,"وَالْفَجْرِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
89:1,89,1,Al-Fajr,UTHMANI,"وَٱلْفَجْرِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
90:1,90,1,Al-Balad,INDOPAK,"لَا͏ٓ اُقْسِمُ بِهٰذَا الْبَلَدِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
90:1,90,1,Al-Balad,UTHMANI,"لَآ أُقْسِمُ بِهَـٰذَا ٱلْبَلَدِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
91:1,91,1,Ash-Shams,INDOPAK,"وَالشَّمْسِ وَضُحٰىهَا ۝١ࣕۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
91:1,91,1,Ash-Shams,UTHMANI,"وَٱلشَّمْسِ وَضُحَىٰهَا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
92:1,92,1,Al-Layl,INDOPAK,"وَالَّيْلِ اِذَا يَغْشٰي ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
92:1,92,1,Al-Layl,UTHMANI,"وَٱلَّيْلِ إِذَا يَغْشَىٰ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
93:1,93,1,Ad-Duhaa,INDOPAK,"وَالضُّحٰي ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
93:1,93,1,Ad-Duhaa,UTHMANI,"وَٱلضُّحَىٰ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
94:1,94,1,Ash-Sharh,INDOPAK,"اَلَمْ نَشْرَحْ لَكَ صَدْرَكَ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
94:1,94,1,Ash-Sharh,UTHMANI,"أَلَمْ نَشْرَحْ لَكَ صَدْرَكَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
95:1,95,1,At-Tin,INDOPAK,"وَالتِّيْنِ وَالزَّيْتُوْنِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
95:1,95,1,At-Tin,UTHMANI,"وَٱلتِّينِ وَٱلزَّيْتُونِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
96:1,96,1,"Al-'Alaq",INDOPAK,"اِقْرَاْ بِاسْمِ رَبِّكَ الَّذِيْ خَلَقَ ۝١ۚ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
96:1,96,1,"Al-'Alaq",UTHMANI,"ٱقْرَأْ بِٱسْمِ رَبِّكَ ٱلَّذِى خَلَقَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
97:1,97,1,Al-Qadr,INDOPAK,"اِنَّا͏ٓ اَنْزَلْنٰهُ فِيْ لَيْلَةِ الْقَدْرِ ۝١ۚۖ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
97:1,97,1,Al-Qadr,UTHMANI,"إِنَّآ أَنزَلْنَـٰهُ فِى لَيْلَةِ ٱلْقَدْرِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
98:1,98,1,Al-Bayyinah,INDOPAK,"لَمْ يَكُنِ الَّذِيْنَ كَفَرُوْا مِنْ اَهْلِ الْكِتٰبِ وَالْمُشْرِكِيْنَ مُنْفَكِّيْنَ حَتّٰي تَاْتِيَهُمُ الْبَيِّنَةُ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
98:1,98,1,Al-Bayyinah,UTHMANI,"لَمْ يَكُنِ ٱلَّذِينَ كَفَرُوا۟ مِنْ أَهْلِ ٱلْكِتَـٰبِ وَٱلْمُشْرِكِينَ مُنفَكِّينَ حَتَّىٰ تَأْتِيَهُمُ ٱلْبَيِّنَةُ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
99:1,99,1,Az-Zalzalah,INDOPAK,"اِذَا زُلْزِلَتِ الْاَرْضُ زِلْزَالَهَا ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
99:1,99,1,Az-Zalzalah,UTHMANI,"إِذَا زُلْزِلَتِ ٱلْأَرْضُ زِلْزَالَهَا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
100:1,100,1,"Al-'Adiyat",INDOPAK,"وَالْعٰدِيٰتِ ضَبْحًا ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
100:1,100,1,"Al-'Adiyat",UTHMANI,"وَٱلْعَـٰدِيَـٰتِ ضَبْحًا","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
101:1,101,1,"Al-Qari'ah",INDOPAK,"اَلْقَارِعَةُ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
101:1,101,1,"Al-Qari'ah",UTHMANI,"ٱلْقَارِعَةُ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
102:1,102,1,At-Takathur,INDOPAK,"اَلْهٰىكُمُ التَّكَاثُرُ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
102:1,102,1,At-Takathur,UTHMANI,"أَلْهَىٰكُمُ ٱلتَّكَاثُرُ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
103:1,103,1,"Al-'Asr",INDOPAK,"وَالْعَصْرِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
103:1,103,1,"Al-'Asr",UTHMANI,"وَٱلْعَصْرِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
104:1,104,1,Al-Humazah,INDOPAK,"وَيْلٌ لِّكُلِّ هُمَزَةٍ لُّمَزَةِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
104:1,104,1,Al-Humazah,UTHMANI,"وَيْلٌ لِّكُلِّ هُمَزَةٍ لُّمَزَةٍ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
105:1,105,1,Al-Fil,INDOPAK,"اَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِاَصْحٰبِ الْفِيْلِ ۝١ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
105:1,105,1,Al-Fil,UTHMANI,"أَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِأَصْحَـٰبِ ٱلْفِيلِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
106:1,106,1,Quraysh,INDOPAK,"لِاِيْلٰفِ قُرَيْشٍ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
106:1,106,1,Quraysh,UTHMANI,"لِإِيلَـٰفِ قُرَيْشٍ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
107:1,107,1,"Al-Ma'un",INDOPAK,"اَرَءَيْتَ الَّذِيْ يُكَذِّبُ بِالدِّيْنِ ۝١ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
107:1,107,1,"Al-Ma'un",UTHMANI,"أَرَءَيْتَ ٱلَّذِى يُكَذِّبُ بِٱلدِّينِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
108:1,108,1,Al-Kawthar,INDOPAK,"اِنَّا͏ٓ اَعْطَيْنٰكَ الْكَوْثَرَ ۝١ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
108:1,108,1,Al-Kawthar,UTHMANI,"إِنَّآ أَعْطَيْنَـٰكَ ٱلْكَوْثَرَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
109:1,109,1,Al-Kafirun,INDOPAK,"قُلْ يٰٓاَيُّهَا الْكٰفِرُوْنَ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
109:1,109,1,Al-Kafirun,UTHMANI,"قُلْ يَـٰٓأَيُّهَا ٱلْكَـٰفِرُونَ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
110:1,110,1,An-Nasr,INDOPAK,"اِذَا جَا࢜ءَ نَصْرُ اللّٰهِ وَالْفَتْحُ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
110:1,110,1,An-Nasr,UTHMANI,"إِذَا جَآءَ نَصْرُ ٱللَّهِ وَٱلْفَتْحُ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
111:1,111,1,Al-Masad,INDOPAK,"تَبَّتْ يَدَا͏ٓ اَبِيْ لَهَبٍ وَّتَبَّ ۝١ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
111:1,111,1,Al-Masad,UTHMANI,"تَبَّتْ يَدَآ أَبِى لَهَبٍ وَتَبَّ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
112:1,112,1,Al-Ikhlas,INDOPAK,"قُلْ هُوَ اللّٰهُ اَحَدٌ ۝١ۚ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
112:1,112,1,Al-Ikhlas,UTHMANI,"قُلْ هُوَ ٱللَّهُ أَحَدٌ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
113:1,113,1,Al-Falaq,INDOPAK,"قُلْ اَعُوْذُ بِرَبِّ الْفَلَقِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
113:1,113,1,Al-Falaq,UTHMANI,"قُلْ أَعُوذُ بِرَبِّ ٱلْفَلَقِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
114:1,114,1,An-Nas,INDOPAK,"قُلْ اَعُوْذُ بِرَبِّ النَّاسِ ۝١ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
114:1,114,1,An-Nas,UTHMANI,"قُلْ أَعُوذُ بِرَبِّ ٱلنَّاسِ","Tanzil Uthmani XML",https://tanzil.net/download/,8c5aeae20363a98f6963720d29fce040ca8b56a8e75f8b564c257fce7f6d0417,"",""
